wav_filename,wav_filesize,transcript
common_voice_es_22021998.wav,84524,cinco
common_voice_es_22021999.wav,73004,no
common_voice_es_22022000.wav,84524,tres
common_voice_es_22022092.wav,82220,cero
common_voice_es_22022094.wav,71468,siete
common_voice_es_22022095.wav,79148,seis
common_voice_es_22022097.wav,81452,ocho
common_voice_es_22022099.wav,71468,cuatro
common_voice_es_22022184.wav,79148,nueve
common_voice_es_22022186.wav,62252,Hey
common_voice_es_22022188.wav,81452,Firefox
common_voice_es_22022189.wav,69164,dos
common_voice_es_21979478.wav,296492,cuatro
common_voice_es_21979481.wav,176684,ocho
common_voice_es_21979486.wav,98348,siete
common_voice_es_21979488.wav,86060,uno
common_voice_es_21979626.wav,102956,no
common_voice_es_21979627.wav,95276,Firefox
common_voice_es_21979628.wav,96812,tres
common_voice_es_21979629.wav,82220,Hey
common_voice_es_21979983.wav,72236,nueve
common_voice_es_21979995.wav,76076,seis
common_voice_es_21979996.wav,68396,cero
common_voice_es_21979997.wav,72236,sí
common_voice_es_21980369.wav,66092,dos
common_voice_es_21985266.wav,131372,ocho
common_voice_es_21985267.wav,94508,sí
common_voice_es_21985269.wav,93740,siete
common_voice_es_21985271.wav,77612,Hey
common_voice_es_21985275.wav,79916,tres
common_voice_es_21985582.wav,125228,no
common_voice_es_21985591.wav,83756,dos
common_voice_es_21985598.wav,73004,cuatro
common_voice_es_21985601.wav,86060,Firefox
common_voice_es_21986082.wav,73004,nueve
common_voice_es_21986084.wav,80684,cinco
common_voice_es_21986086.wav,65324,cero
common_voice_es_21986089.wav,67628,uno
common_voice_es_21985636.wav,78380,sí
common_voice_es_21985641.wav,83756,no
common_voice_es_21985645.wav,81452,Firefox
common_voice_es_21985650.wav,78380,tres
common_voice_es_21985693.wav,73772,siete
common_voice_es_21985698.wav,84524,cuatro
common_voice_es_21985701.wav,78380,ocho
common_voice_es_21985705.wav,75308,seis
common_voice_es_21985710.wav,82988,cero
common_voice_es_21985798.wav,78380,nueve
common_voice_es_21985803.wav,76076,Hey
common_voice_es_21985810.wav,78380,dos
common_voice_es_21985806.wav,73772,cinco
common_voice_es_21996029.wav,112172,cero
common_voice_es_21996030.wav,79916,Firefox
common_voice_es_21996032.wav,76076,Hey
common_voice_es_21996033.wav,79148,dos
common_voice_es_21996091.wav,73772,siete
common_voice_es_21996093.wav,69932,uno
common_voice_es_21996094.wav,68396,tres
common_voice_es_21996106.wav,52268,sí
common_voice_es_21996107.wav,59948,cuatro
common_voice_es_21996144.wav,92204,cinco
common_voice_es_21996145.wav,61484,seis
common_voice_es_21996146.wav,59180,no
common_voice_es_21996147.wav,64556,ocho
common_voice_es_21945074.wav,78380,Hey
common_voice_es_21945075.wav,62252,tres
common_voice_es_21945076.wav,62252,seis
common_voice_es_21945077.wav,73772,ocho
common_voice_es_21945078.wav,62252,cinco
common_voice_es_21945079.wav,57644,siete
common_voice_es_21945081.wav,53804,cero
common_voice_es_21945080.wav,56108,uno
common_voice_es_21945082.wav,55340,sí
common_voice_es_21945083.wav,57644,nueve
common_voice_es_21945114.wav,73004,Firefox
common_voice_es_21945116.wav,56876,cuatro
common_voice_es_21945117.wav,49964,no
common_voice_es_21961267.wav,76844,dos
common_voice_es_21961270.wav,104492,seis
common_voice_es_21961277.wav,70700,cuatro
common_voice_es_21961280.wav,174380,ocho
common_voice_es_21961284.wav,103724,Hey
common_voice_es_21961341.wav,82220,siete
common_voice_es_21961342.wav,66860,tres
common_voice_es_21961343.wav,76076,uno
common_voice_es_21961344.wav,70700,no
common_voice_es_21961469.wav,84524,Firefox
common_voice_es_21961470.wav,66092,cero
common_voice_es_21961471.wav,61484,sí
common_voice_es_21961472.wav,73004,cinco
common_voice_es_22007043.wav,55340,cero
common_voice_es_22007048.wav,69932,ocho
common_voice_es_22007051.wav,59180,cinco
common_voice_es_22007052.wav,61484,Firefox
common_voice_es_22007181.wav,60716,no
common_voice_es_22007192.wav,49964,uno
common_voice_es_22007193.wav,65324,cuatro
common_voice_es_22007197.wav,56876,tres
common_voice_es_22007194.wav,61484,siete
common_voice_es_22007426.wav,44588,seis
common_voice_es_22007434.wav,51500,dos
common_voice_es_22007435.wav,55340,nueve
common_voice_es_22007436.wav,46124,Hey
common_voice_es_21975760.wav,259628,Hey
common_voice_es_21975763.wav,76844,cuatro
common_voice_es_21975764.wav,71468,seis
common_voice_es_21975767.wav,122156,cinco
common_voice_es_21975768.wav,82220,uno
common_voice_es_21975856.wav,79916,dos
common_voice_es_21975857.wav,73004,no
common_voice_es_21975858.wav,66860,nueve
common_voice_es_21975859.wav,69932,ocho
common_voice_es_21975860.wav,74540,Firefox
common_voice_es_21976301.wav,64556,sí
common_voice_es_21976304.wav,69164,tres
common_voice_es_21976305.wav,76076,siete
common_voice_es_21976306.wav,67628,cero
common_voice_es_21969737.wav,66860,cinco
common_voice_es_21969738.wav,98348,cero
common_voice_es_21969739.wav,79148,sí
common_voice_es_21969740.wav,84524,uno
common_voice_es_21969741.wav,83756,siete
common_voice_es_21970110.wav,93740,cuatro
common_voice_es_21970115.wav,63788,tres
common_voice_es_21970118.wav,71468,seis
common_voice_es_21970122.wav,56876,Hey
common_voice_es_21970124.wav,75308,ocho
common_voice_es_21970511.wav,84524,dos
common_voice_es_21970512.wav,89900,Firefox
common_voice_es_21970513.wav,84524,no
common_voice_es_21970514.wav,73772,nueve
common_voice_es_21970882.wav,100652,ocho
common_voice_es_21970883.wav,81452,no
common_voice_es_21970885.wav,67628,nueve
common_voice_es_21970887.wav,64556,uno
common_voice_es_21970888.wav,66092,sí
common_voice_es_21971764.wav,73772,tres
common_voice_es_21971765.wav,59180,Hey
common_voice_es_21971766.wav,64556,cuatro
common_voice_es_21971767.wav,58412,seis
common_voice_es_21971768.wav,61484,siete
common_voice_es_21971826.wav,71468,cero
common_voice_es_21971827.wav,68396,cinco
common_voice_es_21971829.wav,63020,dos
common_voice_es_21971830.wav,72236,Firefox
common_voice_es_22036776.wav,72236,dos
common_voice_es_22036778.wav,59948,uno
common_voice_es_22036779.wav,60716,no
common_voice_es_22036782.wav,66860,Firefox
common_voice_es_22036800.wav,69932,seis
common_voice_es_22036785.wav,73772,cero
common_voice_es_22036801.wav,61484,sí
common_voice_es_22036805.wav,69932,nueve
common_voice_es_22036807.wav,69164,Hey
common_voice_es_22036810.wav,63788,cuatro
common_voice_es_22036843.wav,60716,ocho
common_voice_es_22036844.wav,71468,siete
common_voice_es_22036846.wav,59948,cinco
common_voice_es_22036847.wav,60716,tres
common_voice_es_21928373.wav,127532,no
common_voice_es_21928374.wav,107564,uno
common_voice_es_21928375.wav,81452,sí
common_voice_es_21928376.wav,76844,dos
common_voice_es_21928377.wav,96044,Firefox
common_voice_es_21928378.wav,81452,cero
common_voice_es_21928379.wav,70700,Hey
common_voice_es_21928380.wav,78380,seis
common_voice_es_21928381.wav,82220,siete
common_voice_es_21928382.wav,79916,ocho
common_voice_es_21928383.wav,82220,nueve
common_voice_es_21928384.wav,77612,tres
common_voice_es_21928385.wav,97580,cuatro
common_voice_es_21928386.wav,73004,cinco
common_voice_es_21998908.wav,76844,sí
common_voice_es_21998910.wav,79148,Hey
common_voice_es_21998915.wav,67628,cero
common_voice_es_21998918.wav,75308,ocho
common_voice_es_21998919.wav,80684,dos
common_voice_es_21999082.wav,79916,uno
common_voice_es_21999083.wav,79148,seis
common_voice_es_21999084.wav,66860,no
common_voice_es_21999085.wav,69164,tres
common_voice_es_21999086.wav,69164,nueve
common_voice_es_21999212.wav,76844,Firefox
common_voice_es_21999213.wav,73772,siete
common_voice_es_21999214.wav,70700,cuatro
common_voice_es_21999215.wav,69932,cinco
common_voice_es_21984538.wav,64556,nueve
common_voice_es_21984539.wav,76076,ocho
common_voice_es_21984540.wav,75308,sí
common_voice_es_21984541.wav,79148,Firefox
common_voice_es_21984817.wav,69932,Hey
common_voice_es_21984820.wav,72236,dos
common_voice_es_21984823.wav,89900,no
common_voice_es_21984826.wav,88364,siete
common_voice_es_21984830.wav,92204,cinco
common_voice_es_21985104.wav,72236,tres
common_voice_es_21985108.wav,79148,cuatro
common_voice_es_21985110.wav,82220,seis
common_voice_es_21985112.wav,93740,uno
common_voice_es_21985115.wav,77612,cero
common_voice_es_21943206.wav,103724,tres
common_voice_es_21943208.wav,76844,cinco
common_voice_es_21943209.wav,67628,sí
common_voice_es_21943210.wav,80684,siete
common_voice_es_21943211.wav,73004,dos
common_voice_es_21943347.wav,67628,no
common_voice_es_21943348.wav,76844,ocho
common_voice_es_21943349.wav,94508,Firefox
common_voice_es_21943350.wav,71468,Hey
common_voice_es_21943351.wav,69164,nueve
common_voice_es_21943395.wav,59948,uno
common_voice_es_21943396.wav,46124,cero
common_voice_es_21943397.wav,53804,seis
common_voice_es_21943398.wav,56108,cuatro
common_voice_es_22002200.wav,86060,cero
common_voice_es_22002201.wav,76844,siete
common_voice_es_22002203.wav,100652,dos
common_voice_es_22002204.wav,93740,nueve
common_voice_es_22002205.wav,96044,ocho
common_voice_es_22002408.wav,78380,uno
common_voice_es_22002409.wav,73772,sí
common_voice_es_22002410.wav,66860,Hey
common_voice_es_22002411.wav,79916,Firefox
common_voice_es_22002412.wav,68396,no
common_voice_es_22002430.wav,80684,cinco
common_voice_es_22002433.wav,73004,cuatro
common_voice_es_22002434.wav,59180,tres
common_voice_es_22002436.wav,66092,seis
common_voice_es_21984923.wav,80684,dos
common_voice_es_21984925.wav,78380,seis
common_voice_es_21984929.wav,66860,no
common_voice_es_21984933.wav,80684,nueve
common_voice_es_21985215.wav,83756,cero
common_voice_es_21985219.wav,72236,uno
common_voice_es_21985222.wav,61484,Hey
common_voice_es_21985224.wav,65324,tres
common_voice_es_21985227.wav,73004,ocho
common_voice_es_21985241.wav,74540,siete
common_voice_es_21985242.wav,84524,Firefox
common_voice_es_21985245.wav,65324,sí
common_voice_es_21985247.wav,72236,cinco
common_voice_es_21985250.wav,69164,cuatro
common_voice_es_22000669.wav,128300,dos
common_voice_es_22000670.wav,70700,siete
common_voice_es_22000671.wav,56108,cinco
common_voice_es_22000672.wav,56876,cero
common_voice_es_22000673.wav,54572,seis
common_voice_es_22000710.wav,43052,tres
common_voice_es_22000711.wav,66860,Firefox
common_voice_es_22000712.wav,73772,uno
common_voice_es_22000713.wav,53804,sí
common_voice_es_22000714.wav,53804,no
common_voice_es_22000729.wav,56108,nueve
common_voice_es_22000730.wav,55340,cuatro
common_voice_es_22000731.wav,49964,Hey
common_voice_es_22000732.wav,47660,ocho
common_voice_es_21996910.wav,107564,cinco
common_voice_es_21996913.wav,66092,tres
common_voice_es_21996916.wav,86828,uno
common_voice_es_21996917.wav,73004,no
common_voice_es_21996918.wav,81452,dos
common_voice_es_21997053.wav,72236,nueve
common_voice_es_21997054.wav,63788,Hey
common_voice_es_21997055.wav,77612,seis
common_voice_es_21997056.wav,73772,cero
common_voice_es_21997057.wav,81452,Firefox
common_voice_es_21997120.wav,66092,siete
common_voice_es_21997123.wav,66092,sí
common_voice_es_21997125.wav,79148,ocho
common_voice_es_21997128.wav,66860,cuatro
common_voice_es_21980580.wav,70700,seis
common_voice_es_21980582.wav,97580,ocho
common_voice_es_21980583.wav,87596,siete
common_voice_es_21980584.wav,95276,nueve
common_voice_es_21980586.wav,83756,no
common_voice_es_21980998.wav,92204,cinco
common_voice_es_21981001.wav,92972,tres
common_voice_es_21981006.wav,92972,uno
common_voice_es_21981009.wav,93740,dos
common_voice_es_21981014.wav,88364,Firefox
common_voice_es_21981246.wav,86828,cero
common_voice_es_21981249.wav,93740,sí
common_voice_es_21981251.wav,89132,Hey
common_voice_es_21981254.wav,92204,cuatro
common_voice_es_21999783.wav,70700,nueve
common_voice_es_21999784.wav,55340,sí
common_voice_es_21999786.wav,61484,seis
common_voice_es_21999787.wav,64556,no
common_voice_es_21999788.wav,53804,Hey
common_voice_es_21999814.wav,73772,dos
common_voice_es_21999816.wav,58412,siete
common_voice_es_21999818.wav,69932,Firefox
common_voice_es_21999819.wav,73772,cinco
common_voice_es_21999820.wav,65324,uno
common_voice_es_21999831.wav,66092,ocho
common_voice_es_21999832.wav,70700,tres
common_voice_es_21999833.wav,68396,cuatro
common_voice_es_21999834.wav,73772,cero
common_voice_es_21939240.wav,73004,cuatro
common_voice_es_21939241.wav,63788,cero
common_voice_es_21939242.wav,64556,no
common_voice_es_21939243.wav,69164,seis
common_voice_es_21939244.wav,59180,uno
common_voice_es_21939256.wav,54572,sí
common_voice_es_21939257.wav,56876,siete
common_voice_es_21939258.wav,53804,nueve
common_voice_es_21939259.wav,58412,tres
common_voice_es_21939260.wav,66092,cinco
common_voice_es_21939270.wav,63788,Firefox
common_voice_es_21939271.wav,58412,Hey
common_voice_es_21939272.wav,56876,dos
common_voice_es_21939274.wav,49196,ocho
common_voice_es_21939410.wav,92204,dos
common_voice_es_21939411.wav,77612,no
common_voice_es_21939412.wav,66860,cuatro
common_voice_es_21939413.wav,75308,cero
common_voice_es_21939414.wav,74540,siete
common_voice_es_21939439.wav,79148,nueve
common_voice_es_21939441.wav,73772,ocho
common_voice_es_21939442.wav,64556,sí
common_voice_es_21939443.wav,66860,cinco
common_voice_es_21939444.wav,69164,tres
common_voice_es_21939496.wav,90668,seis
common_voice_es_21939497.wav,80684,Firefox
common_voice_es_21939499.wav,62252,uno
common_voice_es_21939500.wav,57644,Hey
common_voice_es_22036031.wav,69932,seis
common_voice_es_22036033.wav,70700,dos
common_voice_es_22036035.wav,69164,cero
common_voice_es_22036036.wav,62252,cuatro
common_voice_es_22036037.wav,63020,uno
common_voice_es_22036056.wav,73772,nueve
common_voice_es_22036057.wav,60716,no
common_voice_es_22036058.wav,56108,sí
common_voice_es_22036059.wav,59948,cinco
common_voice_es_22036060.wav,72236,Firefox
common_voice_es_22036092.wav,68396,ocho
common_voice_es_22036095.wav,74540,tres
common_voice_es_22036097.wav,61484,Hey
common_voice_es_22036100.wav,73772,siete
common_voice_es_21896943.wav,73772,cuatro
common_voice_es_21896944.wav,57644,ocho
common_voice_es_21896945.wav,67628,dos
common_voice_es_21896946.wav,58412,seis
common_voice_es_21896947.wav,56876,no
common_voice_es_21896948.wav,75308,Firefox
common_voice_es_21896949.wav,63788,cinco
common_voice_es_21896950.wav,53036,Hey
common_voice_es_21896951.wav,56876,cero
common_voice_es_21896952.wav,56876,tres
common_voice_es_21896963.wav,66860,uno
common_voice_es_21896964.wav,60716,nueve
common_voice_es_21896965.wav,58412,siete
common_voice_es_21896966.wav,56876,sí
common_voice_es_21994729.wav,182828,Hey
common_voice_es_21994730.wav,113708,cuatro
common_voice_es_21994731.wav,89900,siete
common_voice_es_21994732.wav,75308,seis
common_voice_es_21994733.wav,91436,cero
common_voice_es_21994744.wav,75308,dos
common_voice_es_21994745.wav,81452,ocho
common_voice_es_21994746.wav,63020,sí
common_voice_es_21994747.wav,50732,uno
common_voice_es_21994748.wav,62252,nueve
common_voice_es_21995922.wav,73772,tres
common_voice_es_21995924.wav,70700,no
common_voice_es_21995925.wav,59180,cinco
common_voice_es_21995927.wav,76076,Firefox
common_voice_es_21976629.wav,288044,cinco
common_voice_es_21976630.wav,110636,ocho
common_voice_es_21976631.wav,154412,dos
common_voice_es_21976633.wav,148268,nueve
common_voice_es_21976635.wav,136748,siete
common_voice_es_21976858.wav,83756,no
common_voice_es_21976863.wav,133676,Firefox
common_voice_es_21976866.wav,100652,sí
common_voice_es_21976870.wav,121388,tres
common_voice_es_21976873.wav,110636,cero
common_voice_es_21976919.wav,152876,uno
common_voice_es_21976921.wav,109868,Hey
common_voice_es_21976924.wav,76844,seis
common_voice_es_21976926.wav,83756,cuatro
common_voice_es_21938050.wav,62252,uno
common_voice_es_21938053.wav,73004,nueve
common_voice_es_21938058.wav,64556,ocho
common_voice_es_21938061.wav,49196,no
common_voice_es_21938062.wav,66092,cuatro
common_voice_es_21938194.wav,68396,tres
common_voice_es_21938196.wav,83756,Firefox
common_voice_es_21938197.wav,66860,dos
common_voice_es_21938199.wav,81452,siete
common_voice_es_21938201.wav,66092,sí
common_voice_es_21938224.wav,69164,seis
common_voice_es_21938225.wav,69932,Hey
common_voice_es_21938226.wav,78380,cinco
common_voice_es_21938227.wav,66860,cero
common_voice_es_21987040.wav,164396,Firefox
common_voice_es_21987042.wav,100652,tres
common_voice_es_21987043.wav,70700,cuatro
common_voice_es_21987045.wav,82220,cero
common_voice_es_21987047.wav,87596,siete
common_voice_es_21987056.wav,76844,Hey
common_voice_es_21987057.wav,67628,no
common_voice_es_21987058.wav,78380,cinco
common_voice_es_21987059.wav,73772,nueve
common_voice_es_21987060.wav,69164,sí
common_voice_es_21987086.wav,89132,seis
common_voice_es_21987087.wav,79916,dos
common_voice_es_21987088.wav,82988,ocho
common_voice_es_21987089.wav,63020,uno
common_voice_es_21998254.wav,66860,siete
common_voice_es_21998255.wav,76076,seis
common_voice_es_21998256.wav,89132,uno
common_voice_es_21998257.wav,75308,no
common_voice_es_21998259.wav,87596,Firefox
common_voice_es_21998270.wav,73004,dos
common_voice_es_21998271.wav,82220,nueve
common_voice_es_21998273.wav,73004,cero
common_voice_es_21998275.wav,69164,tres
common_voice_es_21998278.wav,63788,cuatro
common_voice_es_21998342.wav,100652,sí
common_voice_es_21998343.wav,72236,Hey
common_voice_es_21998344.wav,73004,ocho
common_voice_es_21998347.wav,80684,cinco
common_voice_es_21993932.wav,80684,cuatro
common_voice_es_21993933.wav,132908,Firefox
common_voice_es_21993934.wav,99884,dos
common_voice_es_21993935.wav,87596,seis
common_voice_es_21993936.wav,90668,cinco
common_voice_es_21993955.wav,86828,tres
common_voice_es_21993957.wav,95276,ocho
common_voice_es_21993958.wav,92204,nueve
common_voice_es_21993959.wav,79148,sí
common_voice_es_21993960.wav,113708,cero
common_voice_es_21994544.wav,133676,uno
common_voice_es_21994546.wav,66092,siete
common_voice_es_21994547.wav,73004,no
common_voice_es_21994548.wav,77612,Hey
